ts_code,trade_date,close,return_1,return_3,ma_ratio_5_10,ma_ratio_5_20,vol_ratio_5,high_low_range,return_std_5,momentum_3,amount_ratio,green_days
600529.SH,20250613,21.61,-0.006436781609195474,-0.007349563619660104,1.0028130043809085,1.0055256282801195,1.1871396566533825,0.016658954187875958,0.006304539122219635,-0.16000000000000014,1.180641906094491,0.2
600530.SH,20250613,10.17,-0.04686035613870665,0.07052631578947377,1.0929501571621014,1.1634799235181645,1.16097437799848,0.10226155358898731,0.06612971457887629,0.6699999999999999,1.2619815672937238,0.8
600531.SH,20250613,7.84,-0.005076142131979711,0.030223390275952555,1.0317757009345796,1.0649762282091917,0.89495753539457,0.03316326530612231,0.013417796338630862,0.22999999999999954,0.9168058979620767,0.6
600533.SH,20250613,2.44,-0.0200803212851407,-0.02400000000000002,1.0117742590336987,1.0426778242677825,0.7329246350591719,0.028688524590164053,0.010820822367021258,-0.06000000000000005,0.7220828417537944,0.2
600535.SH,20250613,16.03,-0.029073288915808626,-0.027305825242718407,0.9962875053252997,1.0090301106419701,1.6498684342387282,0.03805364940736127,0.014809071182989637,-0.4499999999999993,1.6304089897026879,0.6
600536.SH,20250613,44.48,-0.0017953321364453378,-0.0071428571428571175,1.005025351101539,1.0054200846116728,1.050714104298253,0.012589928057553849,0.007645669370065537,-0.3200000000000003,1.0416296142106976,0.8
600537.SH,20250613,2.8,-0.024390243902439157,-0.024390243902439157,1.0049019607843137,0.9979137691237832,1.1373010105422223,0.0285714285714286,0.01712043660409342,-0.07000000000000028,1.11416520906617,0.4
600538.SH,20250613,5.68,-0.01899827288428335,-0.029059829059829068,1.008674531575295,1.0171448565430372,0.9504260194035729,0.026408450704225258,0.01298069175336591,-0.16999999999999993,0.9331300219710764,0.4
600539.SH,20250613,10.17,-0.011661807580174877,-0.026794258373205704,0.9869565217391301,0.9417388167388165,1.2092934019441612,0.055063913470992994,0.02046751105195809,-0.27999999999999936,1.1757135364910196,0.2
600540.SH,20250613,4.81,-0.01635991820040905,-0.045634920634920695,1.0123762376237624,1.0238865129863355,0.6879377595029307,0.027027027027027008,0.024823944946921285,-0.23000000000000043,0.6790207527657632,0.6
600543.SH,20250613,5.44,-0.04393673110720564,-0.03886925795052998,0.982114950512242,1.0141653218576296,1.0330519916465826,0.04595588235294117,0.026636702429215068,-0.21999999999999975,1.0041251887448595,0.6
600545.SH,20250613,2.19,-0.030973451327433565,-0.026666666666666727,1.0116906474820144,1.006936674871336,0.8529731155199178,0.036529680365296635,0.027183911416421336,-0.06000000000000005,0.8328328111955198,0.4
